Date,Stock Name,Open,High,Low,Close,Adj Close,Volume,Mean_Sentiment_Score,Median_Sentiment_Score,Total_Sentiment_Score,Total_Sentiment_Negative,Total_Sentiment_Neutral,Total_Sentiment_Positive
2022-01-19,VZ,53.470001220703125,53.68000030517578,52.869998931884766,53.5,51.33452987670898,18374200,0.10115,0.10115,0.2023,0.0,1.0,1.0
2022-01-20,VZ,53.4900016784668,53.93999862670898,53.08000183105469,53.400001525878906,51.23857498168945,24297100,,,,,,
2022-01-21,VZ,53.72999954223633,53.900001525878906,53.06999969482422,53.15999984741211,51.0082893371582,25294800,,,,,,
2022-01-24,VZ,53.11000061035156,53.709999084472656,52.20000076293945,52.959999084472656,50.816383361816406,32500600,,,,,,
2022-01-25,VZ,53.130001068115234,53.84999847412109,52.2599983215332,52.900001525878906,50.7588119506836,32075900,,,,,,
2022-01-26,VZ,52.619998931884766,52.86000061035156,50.810001373291016,51.02000045776367,48.95490646362305,41504700,,,,,,
2022-01-27,VZ,50.90999984741211,52.06999969482422,50.810001373291016,51.18999862670898,49.11802673339844,35339600,,,,,,
2022-01-28,VZ,51.43999862670898,52.93000030517578,51.18999862670898,52.900001525878906,50.7588119506836,29490800,,,,,,
2022-01-31,VZ,52.52000045776367,53.31999969482422,52.209999084472656,53.22999954223633,51.0754508972168,25182400,0.3612,0.3612,0.3612,0.0,0.0,1.0
2022-02-01,VZ,53.400001525878906,53.59999847412109,52.209999084472656,53.20000076293945,51.046669006347656,33045600,0.10565,0.10565,0.2113,1.0,0.0,1.0
2022-02-02,VZ,53.560001373291016,54.27999877929688,53.29999923706055,53.79999923706055,51.62238311767578,24160200,-0.03375,-0.03375,-0.0675,1.0,1.0,0.0
2022-02-03,VZ,54.0,54.56999969482422,53.70000076293945,53.790000915527344,51.61278533935547,21219800,,,,,,
2022-02-04,VZ,53.52000045776367,53.83000183105469,53.22999954223633,53.310001373291016,51.15221786499024,16199800,,,,,,
2022-02-07,VZ,53.22999954223633,53.36000061035156,52.5099983215332,53.0,50.854766845703125,15438900,,,,,,
2022-02-08,VZ,53.0099983215332,53.16999816894531,52.58000183105469,52.81999969482422,50.68204879760742,13911700,,,,,,
2022-02-09,VZ,53.150001525878906,53.65999984741211,52.880001068115234,53.5,51.33452987670898,16449300,0.8402,0.8402,0.8402,0.0,0.0,1.0
2022-02-10,VZ,53.34000015258789,53.540000915527344,52.900001525878906,53.040000915527344,50.89315032958984,18644400,,,,,,
2022-02-11,VZ,52.95000076293945,53.459999084472656,52.70000076293945,53.31999969482422,51.16181564331055,18833100,,,,,,
2022-02-14,VZ,53.25,53.45000076293945,52.5,53.27000045776367,51.11383819580078,16081700,0.10115,0.10115,0.2023,0.0,1.0,1.0
2022-02-15,VZ,53.29999923706055,53.59000015258789,53.150001525878906,53.36000061035156,51.200191497802734,12824100,,,,,,
2022-02-16,VZ,53.18999862670898,53.79999923706055,53.09000015258789,53.400001525878906,51.23857498168945,17277700,,,,,,
2022-02-17,VZ,53.09999847412109,53.59000015258789,52.77999877929688,53.58000183105469,51.41128921508789,17462500,,,,,,
2022-02-18,VZ,53.560001373291016,53.959999084472656,53.27999877929688,53.83000183105469,51.65117263793945,20298500,,,,,,
2022-02-22,VZ,54.0,54.02999877929688,53.59000015258789,53.900001525878906,51.71833419799805,19858400,,,,,,
2022-02-23,VZ,53.900001525878906,53.93000030517578,53.2400016784668,53.40999984741211,51.2481689453125,17841900,0.5023,0.5023,0.5023,0.0,0.0,1.0
2022-02-24,VZ,52.970001220703125,53.15999984741211,51.709999084472656,52.59000015258789,50.46136093139648,30079700,,,,,,
2022-02-25,VZ,53.08000183105469,54.540000915527344,53.08000183105469,54.119998931884766,51.9294319152832,31444200,,,,,,
2022-02-28,VZ,53.79999923706055,54.09999847412109,53.400001525878906,53.66999816894531,51.49764633178711,30593900,,,,,,
2022-03-01,VZ,53.5,54.18999862670898,53.2599983215332,53.61000061035156,51.4400749206543,24693100,,,,,,
2022-03-02,VZ,53.66999816894531,54.40999984741211,53.52999877929688,54.13999938964844,51.94862365722656,20712900,,,,,,
2022-03-03,VZ,54.380001068115234,55.150001525878906,54.18000030517578,54.65999984741211,52.44757461547852,27577700,,,,,,
2022-03-04,VZ,54.43000030517578,55.38999938964844,54.2599983215332,55.11000061035156,52.87936401367188,26913800,,,,,,
2022-03-07,VZ,54.75,55.2400016784668,54.5,54.68000030517578,52.46676254272461,24962800,,,,,,
2022-03-08,VZ,54.959999084472656,55.34000015258789,53.18999862670898,53.25,51.09464263916016,36526700,,,,,,
2022-03-09,VZ,53.720001220703125,53.810001373291016,53.0099983215332,53.08000183105469,50.93152618408203,23049800,,,,,,
2022-03-10,VZ,53.0,53.34000015258789,52.77999877929688,53.22999954223633,51.0754508972168,17501800,,,,,,
2022-03-11,VZ,53.36000061035156,53.58000183105469,53.0099983215332,53.040000915527344,50.89315032958984,20838500,,,,,,
2022-03-14,VZ,53.43000030517578,53.66999816894531,52.43999862670898,52.5,50.37500381469727,23124100,,,,,,
2022-03-15,VZ,52.68999862670898,53.0,52.209999084472656,52.7599983215332,50.62448120117188,20477600,,,,,,
2022-03-16,VZ,52.869998931884766,53.0,51.95000076293945,52.4900016784668,50.36540985107422,28500700,,,,,,
2022-03-17,VZ,52.47999954223633,52.540000915527344,52.0,52.36000061035156,50.24066925048828,22931500,0.5423,0.5423,0.5423,0.0,0.0,1.0
2022-03-18,VZ,52.119998931884766,52.290000915527344,50.79999923706055,50.79999923706055,48.74381256103516,70390600,,,,,,
2022-03-21,VZ,51.369998931884766,51.810001373291016,50.970001220703125,51.09999847412109,49.03166961669922,39892800,,,,,,
2022-03-22,VZ,51.18999862670898,51.459999084472656,50.95000076293945,51.0,48.93571472167969,28676600,,,,,,
2022-03-23,VZ,51.04999923706055,51.459999084472656,50.959999084472656,50.970001220703125,48.90693283081055,25988800,,,,,,
2022-03-24,VZ,51.040000915527344,51.18999862670898,50.93000030517578,51.0,48.93571472167969,21087300,,,,,,
2022-03-25,VZ,51.060001373291016,51.459999084472656,50.970001220703125,51.27999877929688,49.20438003540039,18765800,,,,,,
2022-03-28,VZ,51.36000061035156,51.38999938964844,50.95000076293945,51.16999816894531,49.09883499145508,21688600,,,,,,
2022-03-29,VZ,51.31999969482422,51.34000015258789,50.959999084472656,51.25,49.17559814453125,28193400,,,,,,
2022-03-30,VZ,51.220001220703125,51.630001068115234,51.08000183105469,51.61000061035156,49.52102279663086,23821200,,,,,,
2022-03-31,VZ,51.65999984741211,51.75,50.93000030517578,50.93999862670898,48.87814331054688,31027600,,,,,,
2022-04-01,VZ,51.02000045776367,52.18999862670898,50.81999969482422,52.119998931884766,50.01038360595703,30550300,,,,,,
2022-04-04,VZ,52.02000045776367,52.5,51.63999938964844,52.459999084472656,50.33662033081055,25793000,,,,,,
2022-04-05,VZ,52.20000076293945,52.900001525878906,52.130001068115234,52.77999877929688,50.64366912841797,23150600,0.6901,0.6901,0.6901,0.0,0.0,1.0
2022-04-06,VZ,52.810001373291016,53.43000030517578,52.56999969482422,53.20000076293945,51.046669006347656,28661700,,,,,,
2022-04-07,VZ,52.45000076293945,52.97999954223633,52.040000915527344,52.66999816894531,51.15349960327149,22790600,,,,,,
2022-04-08,VZ,52.72999954223633,53.68000030517578,52.5,53.52999877929688,51.98873901367188,24852200,,,,,,
2022-04-11,VZ,53.869998931884766,54.70000076293945,53.709999084472656,53.900001525878906,52.348087310791016,33614900,,,,,,
2022-04-12,VZ,53.869998931884766,54.04999923706055,53.41999816894531,53.66999816894531,52.12471008300781,21136400,,,,,,
2022-04-13,VZ,53.59000015258789,54.369998931884766,53.59000015258789,54.13999938964844,52.5811767578125,19798000,,,,,,
2022-04-14,VZ,54.0,54.18999862670898,53.77999877929688,53.83000183105469,52.28010177612305,16915100,,,,,,
2022-04-18,VZ,53.7599983215332,54.27999877929688,53.220001220703125,53.38999938964844,51.8527717590332,14394300,,,,,,
2022-04-19,VZ,53.58000183105469,53.90999984741211,53.459999084472656,53.75,52.2024040222168,12890000,,,,,,
2022-04-20,VZ,53.7599983215332,54.4900016784668,53.70000076293945,54.40999984741211,52.84340286254883,19563400,,,,,,
2022-04-21,VZ,54.61000061035156,55.5099983215332,54.470001220703125,55.0099983215332,53.42612457275391,32821100,,,,,,
2022-04-22,VZ,53.43999862670898,53.540000915527344,51.459999084472656,51.90999984741211,50.41538238525391,44958400,0.5106,0.5106,0.5106,0.0,0.0,1.0
2022-04-25,VZ,51.34000015258789,51.43999862670898,49.540000915527344,50.27999877929688,48.832313537597656,46028400,,,,,,
2022-04-26,VZ,50.2599983215332,50.650001525878906,49.369998931884766,49.40999984741211,47.98736572265625,29507700,0.4194,0.4194,0.4194,0.0,0.0,1.0
2022-04-27,VZ,49.5099983215332,49.5099983215332,48.41999816894531,48.459999084472656,47.06471633911133,30582000,0.8807,0.8807,0.8807,0.0,0.0,1.0
2022-04-28,VZ,48.68999862670898,49.16999816894531,48.29999923706055,48.400001525878906,47.006446838378906,33011700,,,,,,
2022-04-29,VZ,48.15999984741211,48.20000076293945,46.16999816894531,46.29999923706055,44.9669075012207,41014200,,,,,,
2022-05-02,VZ,46.5099983215332,47.060001373291016,45.54999923706055,46.22999954223633,44.898921966552734,33309400,,,,,,
2022-05-03,VZ,46.38999938964844,47.40999984741211,46.060001373291016,47.16999816894531,45.811859130859375,33263100,,,,,,
2022-05-04,VZ,47.2400016784668,48.41999816894531,47.0,48.369998931884766,46.9773063659668,29564600,0.8176,0.8176,0.8176,0.0,0.0,1.0
2022-05-05,VZ,48.02999877929688,48.33000183105469,47.40999984741211,47.84000015258789,46.46256637573242,20664300,,,,,,
2022-05-06,VZ,47.59999847412109,48.43999862670898,47.52000045776367,48.27000045776367,46.88018798828125,19322000,,,,,,
2022-05-09,VZ,48.130001068115234,48.86000061035156,47.75,48.619998931884766,47.22011184692383,24391300,,,,,,
2022-05-10,VZ,48.900001525878906,49.43999862670898,47.77000045776367,48.130001068115234,46.74422073364258,23007300,,,,,,
2022-05-11,VZ,48.18000030517578,48.52000045776367,47.619998931884766,47.880001068115234,46.50141906738281,20133200,,,,,,
2022-05-12,VZ,47.810001373291016,48.18000030517578,47.40999984741211,48.060001373291016,46.67623519897461,21623900,,,,,,
2022-05-13,VZ,48.25,48.45000076293945,47.61000061035156,48.18000030517578,46.792781829833984,21080500,,,,,,
2022-05-16,VZ,47.97999954223633,49.20000076293945,47.7599983215332,49.040000915527344,47.628021240234375,22754700,0.0086,0.0,0.0258,0.0,2.0,1.0
2022-05-17,VZ,48.95000076293945,49.209999084472656,48.52999877929688,48.93999862670898,47.53089904785156,22043100,0.55035,0.55035,1.1007,0.0,0.0,2.0
2022-05-18,VZ,48.95000076293945,49.459999084472656,48.630001068115234,48.88999938964844,47.48233413696289,22365100,0.0,0.0,0.0,0.0,1.0,0.0
2022-05-19,VZ,48.459999084472656,49.18000030517578,48.130001068115234,49.09999847412109,47.68628692626953,23186400,,,,,,
2022-05-20,VZ,49.040000915527344,49.59999847412109,48.91999816894531,49.52999877929688,48.10390853881836,24181800,,,,,,
2022-05-23,VZ,49.790000915527344,50.27000045776367,49.5,49.66999816894531,48.23987579345703,16761800,,,,,,
2022-05-24,VZ,49.68999862670898,50.81999969482422,48.86000061035156,50.68000030517578,49.22079849243164,25414700,,,,,,
2022-05-25,VZ,50.5,51.27000045776367,50.38999938964844,51.2400016784668,49.76467514038086,19831500,,,,,,
2022-05-26,VZ,51.310001373291016,51.61000061035156,50.90999984741211,50.9900016784668,49.52187728881836,15500400,,,,,,
2022-05-27,VZ,50.75,51.43000030517578,50.52999877929688,51.400001525878906,49.92007064819336,13347300,,,,,,
2022-05-31,VZ,51.2599983215332,51.560001373291016,50.84999847412109,51.290000915527344,49.813232421875,25016600,,,,,,
2022-06-01,VZ,51.43999862670898,51.630001068115234,51.04999923706055,51.400001525878906,49.92007064819336,15358100,,,,,,
2022-06-02,VZ,51.54999923706055,51.59000015258789,50.38999938964844,51.290000915527344,49.813232421875,13527800,,,,,,
2022-06-03,VZ,50.93999862670898,51.25,50.68999862670898,50.810001373291016,49.3470573425293,10819800,,,,,,
2022-06-06,VZ,50.93000030517578,51.34999847412109,50.720001220703125,51.2400016784668,49.76467514038086,12898100,,,,,,
2022-06-07,VZ,51.150001525878906,51.70000076293945,50.93000030517578,51.650001525878906,50.162872314453125,15383000,,,,,,
2022-06-08,VZ,51.72999954223633,51.959999084472656,51.43999862670898,51.54999923706055,50.06575012207031,13249700,,,,,,
2022-06-09,VZ,51.619998931884766,51.77000045776367,50.91999816894531,50.93999862670898,49.47330856323242,12078400,,,,,,
2022-06-10,VZ,50.650001525878906,51.400001525878906,50.470001220703125,50.81999969482422,49.35676574707031,19868500,,,,,,
2022-06-13,VZ,50.619998931884766,50.790000915527344,49.400001525878906,49.59000015258789,48.16218185424805,23762500,,,,,,
2022-06-14,VZ,49.59000015258789,49.84000015258789,48.900001525878906,49.15999984741211,47.74456405639648,20278700,,,,,,
2022-06-15,VZ,49.22999954223633,49.83000183105469,48.59999847412109,49.150001525878906,47.73485565185547,22005600,,,,,,
2022-06-16,VZ,48.52000045776367,48.970001220703125,48.0099983215332,48.84000015258789,47.43377685546875,22029300,,,,,,
2022-06-17,VZ,48.61000061035156,49.4900016784668,48.52999877929688,49.02999877929688,47.61830139160156,36469500,,,,,,
2022-06-21,VZ,49.310001373291016,50.90999984741211,49.220001220703125,50.650001525878906,49.19166564941406,34258500,,,,,,
2022-06-22,VZ,50.2599983215332,51.16999816894531,50.209999084472656,50.790000915527344,49.327632904052734,23650600,,,,,,
2022-06-23,VZ,51.02999877929688,52.18000030517578,51.02999877929688,52.09000015258789,50.59020233154297,21736400,,,,,,
2022-06-24,VZ,52.02999877929688,52.150001525878906,50.56999969482422,50.959999084472656,49.49273300170898,28490700,,,,,,
2022-06-27,VZ,51.290000915527344,51.4900016784668,50.650001525878906,50.959999084472656,49.49273300170898,16974900,,,,,,
2022-06-28,VZ,51.06999969482422,51.29999923706055,50.43000030517578,50.459999084472656,49.00713348388672,16615700,,,,,,
2022-06-29,VZ,50.47999954223633,51.0,50.31999969482422,50.93999862670898,49.47330856323242,13901400,0.6408,0.6408,0.6408,0.0,0.0,1.0
2022-06-30,VZ,50.66999816894531,51.220001220703125,50.459999084472656,50.75,49.28878021240234,18880500,0.7672,0.7672,0.7672,0.0,0.0,1.0
2022-07-01,VZ,50.959999084472656,51.77000045776367,50.58000183105469,51.63999938964844,50.15315628051758,14189300,,,,,,
2022-07-05,VZ,51.41999816894531,51.459999084472656,50.47999954223633,51.41999816894531,49.939491271972656,19675600,,,,,,
2022-07-06,VZ,51.41999816894531,51.88999938964844,51.130001068115234,51.5099983215332,50.02690124511719,14938900,,,,,,
2022-07-07,VZ,50.959999084472656,51.060001373291016,50.36000061035156,50.709999084472656,49.86955261230469,13617100,,,,,,
2022-07-08,VZ,50.52000045776367,50.91999816894531,50.40999984741211,50.4900016784668,49.653202056884766,13959200,,,,,,
2022-07-11,VZ,50.369998931884766,50.7400016784668,50.2599983215332,50.5,49.66303253173828,12259000,,,,,,
2022-07-12,VZ,50.650001525878906,51.36000061035156,50.27999877929688,50.77999877929688,49.93839263916016,20528700,,,,,,
2022-07-13,VZ,50.43999862670898,51.09000015258789,50.20000076293945,50.5099983215332,49.67286682128906,13362500,,,,,,
2022-07-14,VZ,49.91999816894531,50.560001373291016,49.72999954223633,50.4900016784668,49.653202056884766,10271700,-0.1689,-0.1689,-0.1689,1.0,0.0,0.0
2022-07-15,VZ,51.0,51.040000915527344,50.34999847412109,51.02000045776367,50.174415588378906,13021300,,,,,,
2022-07-18,VZ,51.060001373291016,51.16999816894531,50.16999816894531,50.27999877929688,49.44667816162109,16173100,-0.00645,-0.00645,-0.0129,1.0,1.0,0.0
2022-07-19,VZ,50.47999954223633,50.560001373291016,50.2400016784668,50.45000076293945,49.613861083984375,14638500,0.4389,0.4389,0.4389,0.0,0.0,1.0
2022-07-20,VZ,50.470001220703125,50.54999923706055,49.0099983215332,49.06999969482422,48.25673294067383,29611400,0.6408,0.6408,0.6408,0.0,0.0,1.0
2022-07-21,VZ,47.630001068115234,47.880001068115234,46.68000030517578,47.65999984741211,46.87010192871094,32321000,,,,,,
2022-07-22,VZ,45.95000076293945,46.18000030517578,43.77000045776367,44.45000076293945,43.71330261230469,58265000,-0.09484999999999999,-0.09484999999999999,-0.18969999999999998,1.0,0.0,1.0
2022-07-25,VZ,44.380001068115234,44.79999923706055,44.04999923706055,44.7599983215332,44.01816177368164,27180700,,,,,,
2022-07-26,VZ,44.5,45.16999816894531,44.27000045776367,44.91999816894531,44.17551040649414,20571800,0.58355,0.58355,1.1671,0.0,0.0,2.0
2022-07-27,VZ,44.810001373291016,45.09000015258789,44.45000076293945,44.90999984741211,44.16567993164063,21560500,,,,,,
2022-07-28,VZ,44.84000015258789,45.720001220703125,44.75,45.54999923706055,44.79507064819336,22051900,,,,,,
2022-07-29,VZ,45.709999084472656,46.5,45.58000183105469,46.18999862670898,45.42446517944336,23129800,,,,,,
2022-08-01,VZ,46.290000915527344,46.5,45.91999816894531,46.2599983215332,45.49330139160156,18612100,,,,,,
2022-08-02,VZ,46.25,46.43000030517578,45.310001373291016,45.34000015258789,44.58855438232422,18710300,0.0,0.0,0.0,0.0,1.0,0.0
2022-08-03,VZ,45.459999084472656,45.61000061035156,45.18000030517578,45.33000183105469,44.57872009277344,17314100,,,,,,
2022-08-04,VZ,45.220001220703125,45.220001220703125,44.36000061035156,44.43000030517578,43.693634033203125,29704300,,,,,,
2022-08-05,VZ,44.47999954223633,44.97999954223633,44.36000061035156,44.95000076293945,44.20501708984375,17297500,,,,,,
2022-08-08,VZ,44.95000076293945,45.0099983215332,44.34999847412109,44.540000915527344,43.80181121826172,20597000,,,,,,
2022-08-09,VZ,44.61000061035156,44.84999847412109,44.38999938964844,44.68000030517578,43.939491271972656,14554000,,,,,,
2022-08-10,VZ,45.0099983215332,45.060001373291016,44.650001525878906,44.84000015258789,44.09683990478516,16402700,,,,,,
2022-08-11,VZ,44.959999084472656,45.2599983215332,44.7400016784668,44.77999877929688,44.03783416748047,15407300,,,,,,
2022-08-12,VZ,44.95000076293945,45.2599983215332,44.810001373291016,45.150001525878906,44.401702880859375,15090900,,,,,,
2022-08-15,VZ,45.02999877929688,45.63999938964844,44.93999862670898,45.560001373291016,44.804908752441406,15713600,0.0,0.0,0.0,0.0,1.0,0.0
2022-08-16,VZ,45.5,46.04999923706055,45.380001068115234,45.79999923706055,45.04092788696289,14112800,0.0772,0.0772,0.0772,0.0,0.0,1.0
2022-08-17,VZ,45.43000030517578,45.720001220703125,45.2599983215332,45.34000015258789,44.58855438232422,11294400,,,,,,
2022-08-18,VZ,44.41999816894531,44.52999877929688,43.90999984741211,44.18999862670898,43.457611083984375,25957400,,,,,,
2022-08-19,VZ,44.09999847412109,44.4900016784668,43.959999084472656,44.41999816894531,43.68379974365234,19485400,,,,,,
2022-08-22,VZ,44.400001525878906,44.470001220703125,44.09000015258789,44.16999816894531,43.43794250488281,15031400,,,,,,
2022-08-23,VZ,44.0,44.130001068115234,43.41999816894531,43.470001220703125,42.74954605102539,19014200,0.368,0.368,0.368,0.0,0.0,1.0
2022-08-24,VZ,43.54999923706055,43.630001068115234,43.220001220703125,43.54999923706055,42.82822036743164,17384400,,,,,,
2022-08-25,VZ,43.650001525878906,43.81999969482422,43.41999816894531,43.7400016784668,43.01507186889648,14327600,,,,,,
2022-08-26,VZ,43.59000015258789,43.70000076293945,43.2400016784668,43.25,42.5331916809082,16795700,0.9323,0.9323,0.9323,0.0,0.0,1.0
2022-08-29,VZ,43.02000045776367,43.56999969482422,43.02000045776367,43.33000183105469,42.61186599731445,15039500,,,,,,
2022-08-30,VZ,43.380001068115234,43.380001068115234,42.5,42.52999877929688,41.82512283325195,20705100,0.9274,0.9274,0.9274,0.0,0.0,1.0
2022-08-31,VZ,42.470001220703125,42.59000015258789,41.7599983215332,41.810001373291016,41.11705780029297,28368200,0.5106,0.5106,0.5106,0.0,0.0,1.0
2022-09-01,VZ,41.63999938964844,42.04999923706055,41.63999938964844,41.810001373291016,41.11705780029297,21641700,,,,,,
2022-09-02,VZ,42.0,42.209999084472656,41.150001525878906,41.29999923706055,40.615509033203125,21155700,0.9413,0.9413,0.9413,0.0,0.0,1.0
2022-09-06,VZ,41.34999847412109,41.68999862670898,41.09000015258789,41.09999847412109,40.4188232421875,23898600,0.0,0.0,0.0,0.0,1.0,0.0
2022-09-07,VZ,41.13999938964844,41.650001525878906,41.0,41.08000183105469,40.3991584777832,25548300,0.5106,0.5106,0.5106,0.0,0.0,1.0
2022-09-08,VZ,41.0,41.720001220703125,40.709999084472656,41.31999969482422,40.63517761230469,28753200,,,,,,
2022-09-09,VZ,41.68000030517578,42.31999969482422,41.470001220703125,42.2400016784668,41.53993225097656,20259500,0.6597,0.6597,0.6597,0.0,0.0,1.0
2022-09-12,VZ,42.59000015258789,42.84999847412109,42.40999984741211,42.7599983215332,42.05131149291992,18553200,,,,,,
2022-09-13,VZ,42.400001525878906,42.61000061035156,41.56999969482422,41.75,41.05805206298828,21284500,,,,,,
2022-09-14,VZ,41.75,41.93000030517578,40.97999954223633,41.27999877929688,40.59584045410156,23152200,0.0,0.0,0.0,0.0,1.0,0.0
2022-09-15,VZ,41.02999877929688,41.27000045776367,40.709999084472656,41.02999877929688,40.34998321533203,22763400,,,,,,
2022-09-16,VZ,40.97999954223633,41.540000915527344,40.65999984741211,41.25,40.56633758544922,45069300,0.9517,0.9517,0.9517,0.0,0.0,1.0
2022-09-19,VZ,41.060001373291016,41.25,40.68999862670898,41.2400016784668,40.5565071105957,18960900,,,,,,
2022-09-20,VZ,40.9900016784668,40.9900016784668,40.470001220703125,40.59000015258789,39.91727828979492,15561200,0.9274,0.9274,0.9274,0.0,0.0,1.0
2022-09-21,VZ,40.68999862670898,40.900001525878906,39.470001220703125,39.47999954223633,38.8256721496582,25612100,0.9413,0.9413,0.9413,0.0,0.0,1.0
2022-09-22,VZ,39.470001220703125,40.400001525878906,39.2599983215332,39.93000030517578,39.26821517944336,19806400,-0.2023,-0.2023,-0.2023,1.0,0.0,0.0
2022-09-23,VZ,39.560001373291016,39.869998931884766,39.11000061035156,39.52000045776367,38.865013122558594,19439700,0.0,0.0,0.0,0.0,1.0,0.0
2022-09-26,VZ,39.22999954223633,39.380001068115234,38.630001068115234,38.93000030517578,38.2847900390625,21345700,0.3137666666666667,0.0,0.9413,0.0,2.0,1.0
2022-09-27,VZ,39.20000076293945,39.70000076293945,38.77999877929688,38.88999938964844,38.245452880859375,20357700,,,,,,
2022-09-28,VZ,39.060001373291016,39.5099983215332,39.0099983215332,39.38999938964844,38.73716354370117,20567400,-0.4278,-0.4278,-0.4278,1.0,0.0,0.0
2022-09-29,VZ,39.11000061035156,39.20000076293945,38.45000076293945,38.63999938964844,37.99959564208984,17806900,,,,,,
2021-09-30,CRM,270.6499938964844,274.260009765625,270.44000244140625,271.2200012207031,271.2200012207031,5224200,,,,,,
2021-10-01,CRM,271.5,276.3399963378906,268.7699890136719,275.260009765625,275.260009765625,4756000,0.6124,0.6124,0.6124,0.0,0.0,1.0
2021-10-04,CRM,275.2200012207031,275.29998779296875,266.1400146484375,270.8599853515625,270.8599853515625,6393800,-0.4389,-0.4389,-0.4389,1.0,0.0,0.0
2021-10-05,CRM,272.1099853515625,273.54998779296875,271.0299987792969,271.7699890136719,271.7699890136719,4050400,-0.9413,-0.9413,-0.9413,1.0,0.0,0.0
2021-10-06,CRM,269.6700134277344,275.489990234375,267.5,275.2699890136719,275.2699890136719,4745500,,,,,,
2021-10-07,CRM,276.8999938964844,279.5,274.0799865722656,274.5799865722656,274.5799865722656,5374200,0.6892,0.6892,0.6892,0.0,0.0,1.0
2021-10-08,CRM,275.5400085449219,276.9200134277344,272.2699890136719,272.4800109863281,272.4800109863281,2683300,,,,,,
2021-10-11,CRM,271.7799987792969,276.2699890136719,271.510009765625,273.75,273.75,2693000,,,,,,
2021-10-12,CRM,276.4200134277344,280.75,276.0199890136719,279.0,279.0,5970100,0.36315,0.36315,0.7263,0.0,1.0,1.0
2021-10-13,CRM,280.0,285.1000061035156,278.6000061035156,284.4100036621094,284.4100036621094,6573500,,,,,,
2021-10-14,CRM,286.0,290.6400146484375,284.6600036621094,290.0199890136719,290.0199890136719,5433900,0.7177,0.7177,0.7177,0.0,0.0,1.0
2021-10-15,CRM,292.489990234375,292.8699951171875,289.32000732421875,291.6600036621094,291.6600036621094,5119300,0.0,0.0,0.0,0.0,1.0,0.0
2021-10-18,CRM,290.7799987792969,293.25,288.7099914550781,291.70001220703125,291.70001220703125,5163300,,,,,,
2021-10-19,CRM,292.1000061035156,295.5299987792969,291.3599853515625,292.3399963378906,292.3399963378906,3631200,0.2023,0.2023,0.2023,0.0,0.0,1.0
2021-10-20,CRM,293.1099853515625,295.4100036621094,287.95001220703125,290.0899963378906,290.0899963378906,4487900,,,,,,
2021-10-21,CRM,289.4700012207031,291.57000732421875,288.2699890136719,289.8099975585937,289.8099975585937,2828500,0.25,0.25,0.25,0.0,0.0,1.0
2021-10-22,CRM,289.0,293.0,288.17999267578125,292.5599975585937,292.5599975585937,2927000,0.0,0.0,0.0,0.0,1.0,0.0
2021-10-25,CRM,293.29998779296875,295.1300048828125,291.7200012207031,293.9200134277344,293.9200134277344,2993500,,,,,,
2021-10-26,CRM,295.7799987792969,298.3599853515625,293.6199951171875,295.1099853515625,295.1099853515625,3601400,,,,,,
2021-10-27,CRM,296.5299987792969,299.19000244140625,295.0899963378906,295.1499938964844,295.1499938964844,3742700,,,,,,
2021-10-28,CRM,295.07000732421875,298.8099975585937,293.5299987792969,298.3800048828125,298.3800048828125,3450400,,,,,,
2021-10-29,CRM,298.0,300.7799987792969,296.2699890136719,299.69000244140625,299.69000244140625,4251900,0.0,0.0,0.0,0.0,1.0,0.0
2021-11-01,CRM,301.5,304.8599853515625,299.7200012207031,302.760009765625,302.760009765625,3825100,,,,,,
2021-11-02,CRM,301.7200012207031,303.44000244140625,299.4100036621094,302.95001220703125,302.95001220703125,4177500,,,,,,
2021-11-03,CRM,303.95001220703125,303.95001220703125,298.19000244140625,302.8900146484375,302.8900146484375,3260200,0.0,0.0,0.0,0.0,1.0,0.0
2021-11-04,CRM,303.5,308.4100036621094,302.3999938964844,308.0400085449219,308.0400085449219,3833800,,,,,,
2021-11-05,CRM,308.5,311.3999938964844,303.3399963378906,307.25,307.25,4681800,,,,,,
2021-11-08,CRM,307.20001220703125,311.3900146484375,305.8999938964844,309.9599914550781,309.9599914550781,3893000,,,,,,
2021-11-09,CRM,310.0,311.75,307.2200012207031,309.7099914550781,309.7099914550781,3126500,,,,,,
2021-11-10,CRM,306.57000732421875,308.5899963378906,297.8900146484375,299.6700134277344,299.6700134277344,4350900,,,,,,
2021-11-11,CRM,301.5,305.75,301.5,302.9800109863281,302.9800109863281,2681900,,,,,,
2021-11-12,CRM,304.5,307.2200012207031,301.6300048828125,306.6499938964844,306.6499938964844,3803700,,,,,,
2021-11-15,CRM,306.8999938964844,307.760009765625,303.2300109863281,305.489990234375,305.489990234375,3595300,,,,,,
2021-11-16,CRM,304.0799865722656,307.5799865722656,302.7200012207031,307.0899963378906,307.0899963378906,2989400,,,,,,
2021-11-17,CRM,307.7799987792969,309.8999938964844,307.25,308.0199890136719,308.0199890136719,3864700,,,,,,
2021-11-18,CRM,306.1600036621094,306.989990234375,299.5799865722656,302.989990234375,302.989990234375,4443100,0.5106,0.5106,0.5106,0.0,0.0,1.0
2021-11-19,CRM,305.7099914550781,306.0,301.1000061035156,301.1700134277344,301.1700134277344,4758900,,,,,,
